2026-04-23 07:00:03	[Main thread]	INFO	readr	cli_block	 [36m──[39m [1mColumn specification[22m [36m──────────────────────────────────────────────────────────────────────────────────────────────────────[39m cols(   checkLevel = [31mcol_character()[39m,   checkName = [31mcol_character()[39m,   checkDescription = [31mcol_character()[39m,   kahnContext = [31mcol_character()[39m,   kahnCategory = [31mcol_character()[39m,   kahnSubcategory = [31mcol_character()[39m,   sqlFile = [31mcol_character()[39m,   evaluationFilter = [31mcol_character()[39m,   severity = [31mcol_character()[39m ) 
2026-04-23 07:04:13	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: plausibleValueLow] [CDM Table: COHORT] [CDM Field: COHORT_START_DATE] Error executing SQL: org.postgresql.util.PSQLException: ERROR: relation "igangamayuge_hdss_results.cohort" does not exist   Position: 455 An error report has been created at  D:/APHRC/OMOP-CDM/OMOP_ETL_Work/done/VA_to_OMOP/Output/Data Quality Dashboard/igangamayuge_hdss_cdm/errors/FIELD_plausibleValueLow_COHORT_COHORT_START_DATE.txt
2026-04-23 07:04:24	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleValueHigh
2026-04-23 07:04:24	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: plausibleValueHigh] [CDM Table: COHORT] [CDM Field: COHORT_END_DATE] Error executing SQL: org.postgresql.util.PSQLException: ERROR: relation "igangamayuge_hdss_results.cohort" does not exist   Position: 408 An error report has been created at  D:/APHRC/OMOP-CDM/OMOP_ETL_Work/done/VA_to_OMOP/Output/Data Quality Dashboard/igangamayuge_hdss_cdm/errors/FIELD_plausibleValueHigh_COHORT_COHORT_END_DATE.txt
2026-04-23 07:04:25	[Main thread]	ERROR	DataQualityDashboard	3	[Level: FIELD] [Check: plausibleValueHigh] [CDM Table: COHORT] [CDM Field: COHORT_START_DATE] Error executing SQL: org.postgresql.util.PSQLException: ERROR: relation "igangamayuge_hdss_results.cohort" does not exist   Position: 410 An error report has been created at  D:/APHRC/OMOP-CDM/OMOP_ETL_Work/done/VA_to_OMOP/Output/Data Quality Dashboard/igangamayuge_hdss_cdm/errors/FIELD_plausibleValueHigh_COHORT_COHORT_START_DATE.txt
2026-04-23 07:04:33	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleTemporalAfter
2026-04-23 07:04:41	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleDuringLife
2026-04-23 07:04:46	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: withinVisitDates
2026-04-23 07:04:48	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleAfterBirth
2026-04-23 07:04:57	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleBeforeDeath
2026-04-23 07:05:03	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleStartBeforeEnd
2026-04-23 07:05:07	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleGender
2026-04-23 07:05:51	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleGenderUseDescendants
2026-04-23 07:05:58	[Main thread]	INFO	DataQualityDashboard	FUN	Processing check description: plausibleUnitConceptIds
2026-04-23 07:07:06	[Main thread]	INFO	DataQualityDashboard	.writeResultsToJson	Writing results to file: D:/APHRC/OMOP-CDM/OMOP_ETL_Work/done/VA_to_OMOP/Output/Data Quality Dashboard/igangamayuge_hdss_cdm/igangamayuge_hdss_cdm_results.json
2026-04-23 07:07:06	[Main thread]	INFO	DataQualityDashboard	executeDqChecks	Execution Complete
2026-04-23 07:07:06	[Main thread]	INFO	DatabaseConnector	connectPostgreSql	Connecting using PostgreSQL driver
2026-04-23 07:07:07	[Main thread]	INFO	DataQualityDashboard	.writeResultsToTable	Writing results to table igangamayuge_hdss_results.dqdashboard_results
2026-04-23 07:07:07	[Main thread]	INFO	DatabaseConnector	executeSql	Executing SQL took 0.0784 secs
2026-04-23 07:07:08	[Main thread]	INFO	DatabaseConnector	insertTable.DatabaseConnectorJdbcConnection	Inserting data took 1.16 secs
2026-04-23 07:07:08	[Main thread]	INFO	DataQualityDashboard	.writeResultsToTable	Finished writing table
